Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
15+392,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.126275,0.130543,0.130835,0.387653,Good,1,0,0,0.087936,0.036983,0.039221,0.16414,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14853,77.06915,
15+402,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,5.711181,Fair,1.341518,Fair,0,1,0,0.121983,0.123753,0.123753,0.369489,Good,1,0,0,0.075863,0.039185,0.039032,0.15408,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14862,77.06916,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3355_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3358_Patch_work.jpg
15+412,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.12929,0.130618,0.130765,0.390673,Good,1,0,0,0.075832,0.040699,0.046384,0.162915,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14871,77.06917,
15+422,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.779031,Good,0,N/A,0,0,0,0.130696,0.130696,0.130696,0.392088,Good,1,0,0,0.054515,0.036134,0.041806,0.132455,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1488,77.06919,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3387_Shoving.jpg
15+432,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130464,0.130757,0.130757,0.391978,Good,1,0,0,0.058836,0.04003,0.04018,0.139046,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14889,77.0692,
15+442,0,0,0,0,N/A,0,0,0,0.021377,Good,1,0,0,0,6.042803,Fair,0.112633,Good,1,0,0,0.122621,0.12292,0.12292,0.368461,Good,1,0,0,0.061667,0.043067,0.043392,0.148126,Good,1,0,0,0.13204,Good,1,0,0,0,N/A,0,0,0,28.14898,77.06921,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3416_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3423_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3427_Potholes.jpg
15+452,0,0,0.133236,0.133236,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130126,0.130571,0.130427,0.391124,Good,1,0,0,0.07566,0.043871,0.042697,0.162228,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14907,77.06922,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3449_Transverse_crack.jpg
15+462,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.384219,Good,0.051277,Good,1,0,0,0.129095,0.130867,0.130716,0.390678,Good,1,0,0,0.066958,0.040628,0.045218,0.152804,Good,1,0,0,0.059631,Good,1,0,0,0,N/A,0,0,0,28.14916,77.06923,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3454_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3461_Patch_work.jpg
15+472,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123406,0.123708,0.123556,0.37067,Good,1,0,0,0.063409,0.03694,0.037081,0.13743,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14925,77.06924,
15+482,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.17581,Good,0.113456,Good,1,0,0,0.130328,0.131068,0.131068,0.392464,Good,1,0,0,0.06957,0.03813,0.038449,0.146149,Good,1,0,0,0.069415,Good,1,0,0,0,N/A,0,0,0,28.14934,77.06925,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3491_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3499_Shoving.jpg
15+492,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.111542,0.124218,0.124368,0.360128,Good,1,0,0,0.055931,0.040866,0.036229,0.133026,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14943,77.06926,
15+502,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.125992,0.130436,0.130727,0.387155,Good,1,0,0,0.077232,0.044041,0.04896,0.170233,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14952,77.06927,
15+512,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.186348,Good,0,N/A,0,0,0,0.122128,0.122269,0.123025,0.367422,Good,1,0,0,0.071671,0.04087,0.041729,0.15427,Good,1,0,0,0.628046,Good,1,0,0,0,N/A,0,0,0,28.14961,77.06928,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3549_Shoving.jpg
15+522,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.180522,Good,1,0,0,0.115796,0.122794,0.123677,0.362267,Good,1,0,0,0.070118,0.033662,0.036213,0.139993,Good,1,0,0,0,N/A,0,0,0,1.582907,Fair,0,1,0,28.1497,77.06929,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3557_Patch_work.jpg
15+532,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.499431,Good,0,N/A,0,0,0,0.107508,0.107458,0.129911,0.344877,Good,1,0,0,0.067378,0.039608,0.046968,0.153954,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14979,77.0693,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3585_Shoving.jpg
15+542,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.097539,0.119847,0.124008,0.341394,Good,1,0,0,0.08261,0.039613,0.045271,0.167494,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14988,77.06931,
15+552,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.087995,0.12218,0.123648,0.333823,Good,1,0,0,0.082159,0.041433,0.03911,0.162702,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.14997,77.06932,
15+562,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.491983,Good,0,N/A,0,0,0,0.073346,0.123266,0.123413,0.320025,Good,1,0,0,0.080565,0.049301,0.044728,0.174594,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15006,77.06933,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3627_Shoving.jpg
15+572,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.109348,0.123734,0.124032,0.357114,Good,1,0,0,0.080231,0.048673,0.043168,0.172072,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15015,77.06934,
15+582,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.121113,0.123034,0.123181,0.367328,Good,1,0,0,0.067881,0.047556,0.042087,0.157524,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15024,77.06934,
15+592,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.242256,Good,0,N/A,0,0,0,0.122652,0.12324,0.123094,0.368986,Good,1,0,0,0.065053,0.03897,0.036896,0.140919,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15033,77.06935,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3688_Shoving.jpg
15+602,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.118408,0.12313,0.122833,0.364371,Good,1,0,0,0.089499,0.043061,0.039076,0.171636,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15042,77.06936,
15+612,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.122875,0.123175,0.123175,0.369225,Good,1,0,0,0.074317,0.038651,0.041836,0.154804,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15051,77.06937,
15+622,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.111819,0.115985,0.115987,0.343791,Good,1,0,0,0.065887,0.035508,0.035059,0.136454,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1506,77.06938,
15+632,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.440643,Good,0,N/A,0,0,0,0.11833,0.123375,0.123375,0.36508,Good,1,0,0,0.056496,0.033003,0.032135,0.121634,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15069,77.06939,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3750_Shoving.jpg
15+642,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.120884,0.123089,0.123388,0.367361,Good,1,0,0,0.044511,0.029392,0.033385,0.107288,Good,1,0,0,0.022379,Good,1,0,0,0,N/A,0,0,0,28.15078,77.0694,
15+652,0.117087,0,0,0.117087,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.03287,Good,1,0,0,0.116694,0.116546,0.116693,0.349933,Good,1,0,0,0.043249,0.024985,0.025559,0.093793,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15087,77.06941,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3780_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3789_Alligator_crack.jpg
15+662,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123042,0.122893,0.123039,0.368974,Good,1,0,0,0.051196,0.029229,0.027753,0.108178,Good,1,0,0,0.137203,Good,1,0,0,0,N/A,0,0,0,28.15096,77.06942,
15+672,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.908208,Good,0,N/A,0,0,0,0.116342,0.116195,0.116489,0.349026,Good,1,0,0,0.045581,0.030188,0.032303,0.108072,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15105,77.06943,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3811_Shoving.jpg
15+682,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.120402,0.123683,0.123833,0.367918,Good,1,0,0,0.048001,0.037427,0.036389,0.121817,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15114,77.06944,
15+692,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.43389,Good,0,N/A,0,0,0,0.114651,0.116263,0.116263,0.347177,Good,1,0,0,0.053463,0.03502,0.034858,0.123341,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15123,77.06944,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3849_Shoving.jpg
15+702,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.112697,0.116409,0.116409,0.345515,Good,1,0,0,0.066333,0.032225,0.036372,0.13493,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15132,77.06945,
15+712,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.353882,Good,0,N/A,0,0,0,0.1194,0.12293,0.12293,0.36526,Good,1,0,0,0.066152,0.049291,0.045431,0.160874,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1514,77.06946,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3886_Shoving.jpg
15+722,0,0,0,0,N/A,0,0,0,0.013434,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.103711,0.116451,0.116306,0.336468,Good,1,0,0,0.059346,0.039638,0.036777,0.135761,Good,1,0,0,0.074147,Good,1,0,0,0,N/A,0,0,0,28.1515,77.06947,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3901_Potholes.jpg
15+732,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.08259,0.116236,0.116384,0.31521,Good,1,0,0,0.068276,0.038105,0.038083,0.144464,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15159,77.06947,
15+742,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.524581,Good,0,N/A,0,0,0,0.058135,0.11341,0.115759,0.287304,Good,1,0,0,0.093628,0.042603,0.041581,0.177812,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15168,77.06948,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3926_Shoving.jpg
15+752,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.068968,0.113904,0.115824,0.298696,Good,1,0,0,0.064483,0.037077,0.037368,0.138928,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15177,77.06948,
15+762,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.077816,Good,0,N/A,0,0,0,0.095641,0.110503,0.116426,0.32257,Good,1,0,0,0.059862,0.038063,0.034378,0.132303,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15186,77.06949,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_3968_Shoving.jpg
15+772,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.087224,0.112729,0.116288,0.316241,Good,1,0,0,0.060525,0.04061,0.035304,0.136439,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15195,77.0695,
15+782,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.075698,0.11441,0.116047,0.306155,Good,1,0,0,0.070242,0.038889,0.037106,0.146237,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15204,77.0695,
15+792,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.682543,Good,0,N/A,0,0,0,0.070131,0.115466,0.116356,0.301953,Good,1,0,0,0.066405,0.039746,0.039562,0.145713,Good,1,0,0,0.469785,Good,1,0,0,0,N/A,0,0,0,28.15213,77.06951,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4004_Shoving.jpg
15+802,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.071021,0.109377,0.109676,0.290074,Good,1,0,0,0.069105,0.03299,0.034179,0.136274,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15222,77.06952,
15+812,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,5.102237,Fair,0,N/A,0,0,0,0.102886,0.116125,0.116271,0.335282,Good,1,0,0,0.050433,0.04122,0.0362,0.127853,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1523,77.06953,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4034_Shoving.jpg
15+822,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.114223,0.116012,0.115866,0.346101,Good,1,0,0,0.06532,0.03208,0.032678,0.130078,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1524,77.06953,
15+832,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,5.773277,Fair,0,N/A,0,0,0,0.106345,0.11662,0.116471,0.339436,Good,1,0,0,0.047654,0.027926,0.03282,0.1084,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15249,77.06954,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4071_Shoving.jpg
15+842,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.074951,0.109374,0.109525,0.29385,Good,1,0,0,0.05321,0.029749,0.02843,0.111389,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15258,77.06955,
15+852,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,5.020547,Fair,0,N/A,0,0,0,0.100276,0.116615,0.116613,0.333504,Good,1,0,0,0.047426,0.0303,0.034002,0.111728,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15266,77.06956,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4103_Shoving.jpg
15+862,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.105822,0.11568,0.115979,0.337481,Good,1,0,0,0.057253,0.037152,0.032749,0.127154,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15276,77.06957,
15+872,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.097119,0.108734,0.108729,0.314582,Good,1,0,0,0.066531,0.033975,0.034426,0.134932,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15285,77.06958,
15+882,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.110252,0.116463,0.116609,0.343324,Good,1,0,0,0.053923,0.034893,0.035206,0.124022,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15293,77.06959,
15+892,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.053015,Good,0,N/A,0,0,0,0.094679,0.109301,0.109597,0.313577,Good,1,0,0,0.062054,0.029024,0.033449,0.124527,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15303,77.06959,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4165_Shoving.jpg
15+902,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.097455,0.115727,0.115873,0.329055,Good,1,0,0,0.063137,0.031281,0.03601,0.130428,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15311,77.0696,
15+912,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.085442,0.108787,0.108787,0.303016,Good,1,0,0,0.059066,0.033894,0.032871,0.125831,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15321,77.06961,
15+922,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.112329,0.115722,0.115871,0.343922,Good,1,0,0,0.062574,0.034385,0.036749,0.133708,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15329,77.06961,
15+932,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.10332,0.116302,0.116005,0.335627,Good,1,0,0,0.057298,0.041313,0.038477,0.137088,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15339,77.06962,
15+942,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.352802,Good,0,N/A,0,0,0,0.093883,0.108879,0.108879,0.311641,Good,1,0,0,0.071361,0.036304,0.031991,0.139656,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15348,77.06963,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4239_Shoving.jpg
15+952,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.099115,0.115901,0.116505,0.331521,Good,1,0,0,0.059555,0.035994,0.034624,0.130173,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15356,77.06963,
15+962,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.156176,Good,0,N/A,0,0,0,0.089916,0.115838,0.115988,0.321742,Good,1,0,0,0.064452,0.036871,0.036138,0.137461,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15366,77.06964,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4276_Shoving.jpg
15+972,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.087173,0.116784,0.116932,0.320889,Good,1,0,0,0.055187,0.033592,0.035766,0.124545,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15375,77.06964,
15+982,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.083579,0.113199,0.116315,0.313093,Good,1,0,0,0.061485,0.042246,0.038371,0.142102,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15384,77.06965,
15+992,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.392677,Good,1,0,0,0.108335,0.116198,0.116343,0.340876,Good,1,0,0,0.071931,0.039101,0.032418,0.14345,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15393,77.06965,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4322_Patch_work.jpg
16+002,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.468867,Good,0,N/A,0,0,0,0.123574,0.123724,0.123725,0.371023,Good,1,0,0,0.072324,0.038095,0.037175,0.147594,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15402,77.06966,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4345_Shoving.jpg
16+012,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.124012,0.124012,0.124309,0.372333,Good,1,0,0,0.046455,0.027104,0.030199,0.103758,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15411,77.06966,
16+022,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.875684,Good,0,N/A,0,0,0,0.130698,0.130847,0.131294,0.392839,Good,1,0,0,0.055666,0.025243,0.030838,0.111747,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1542,77.06966,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4375_Shoving.jpg
16+032,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.129394,0.130417,0.130271,0.390082,Good,1,0,0,0.051408,0.025849,0.032187,0.109444,Good,1,0,0,0.262945,Good,1,0,0,0,N/A,0,0,0,28.15429,77.06967,
16+042,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.126969,0.130546,0.13084,0.388355,Good,1,0,0,0.052519,0.030617,0.033688,0.116824,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15438,77.06967,
16+052,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.032218,Good,0,N/A,0,0,0,0.137463,0.13731,0.137607,0.41238,Good,1,0,0,0.064861,0.034667,0.03657,0.136098,Good,1,0,0,0.122034,Good,1,0,0,0,N/A,0,0,0,28.15447,77.06968,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4431_Shoving.jpg
16+062,0.161628,0,0,0.161628,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130588,0.130441,0.130589,0.391618,Good,1,0,0,0.077656,0.036991,0.037708,0.152355,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15456,77.06968,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4453_Alligator_crack.jpg
16+072,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.724222,Good,0,N/A,0,0,0,0.137901,0.138194,0.138347,0.414442,Good,1,0,0,0.064278,0.038798,0.040757,0.143833,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15465,77.06968,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4462_Shoving.jpg
16+082,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,6.370322,Fair,0,N/A,0,0,0,0.137535,0.137984,0.137834,0.413353,Good,1,0,0,0.0675,0.03362,0.038485,0.139605,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15474,77.06969,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4495_Shoving.jpg
16+092,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,1.661699,Fair,0,1,0,0.137173,0.138505,0.138355,0.414033,Good,1,0,0,0.066488,0.042144,0.040207,0.148839,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15483,77.06969,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4513_Patch_work.jpg
16+102,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.882821,Good,0,N/A,0,0,0,0.129604,0.130623,0.130916,0.391143,Good,1,0,0,0.048245,0.03495,0.035849,0.119044,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15492,77.0697,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4525_Shoving.jpg
16+112,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.136307,0.137926,0.137628,0.411861,Good,1,0,0,0.075426,0.043754,0.042422,0.161602,Good,1,0,0,0.011881,Good,1,0,0,0,N/A,0,0,0,28.15501,77.0697,
16+122,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.799687,Good,0,N/A,0,0,0,0.130614,0.130467,0.130467,0.391548,Good,1,0,0,0.061263,0.045397,0.039056,0.145716,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1551,77.0697,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_4568_Shoving.jpg
16+132,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.138095,0.138833,0.139135,0.416063,Good,1,0,0,0.079451,0.043798,0.043051,0.1663,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15519,77.06971,
