Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
2+980,0,0,0,0,N/A,0,0,0,0.038544,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.134533,0.151972,0.106232,0.392737,Good,1,0,0,0.003856,0.001937,0.005332,0.011125,Good,1,0,0,0.067077,Good,1,0,0,0,N/A,0,0,0,28.16355,77.0706,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10082_Potholes.jpg
2+990,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.132226,0.130537,0.115597,0.37836,Good,1,0,0,0.00163,0.001326,0.0048721,0.0078281,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16346,77.07059,
3+000,0,0,0,0,N/A,0,0,0,0.153112,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.117521,0.141065,0.129127,0.387713,Good,1,0,0,0.002209,0.002639,0.0057479,0.0105959,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16337,77.07058,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10122_Potholes.jpg
3+010,0.091277,0,0,0.091277,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.169576,Good,1,0,0,0.130926,0.137016,0.11647,0.384412,Good,1,0,0,0.003557,0.001641,0.005939,0.011137,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16328,77.07057,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10143_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10148_Alligator_crack.jpg
3+020,0,0,0,0,N/A,0,0,0,0.104621,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.13084,0.137472,0.09029,0.358602,Good,1,0,0,0.000589,0.001475,0.0048844,0.0069484,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16319,77.07056,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10159_Potholes.jpg
3+030,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145201,0.144581,0.136588,0.42637,Good,1,0,0,0.001624,0.001176,0.0041415,0.0069415,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1631,77.07056,
3+040,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.13279,0.135853,0.13806,0.406703,Good,1,0,0,0.004136,0.002516,0.00769,0.014342,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16301,77.07055,
3+050,0,0,0,0,N/A,0,0,0,0.271637,Fair,0,1,0,0,2.270207,Good,0.215873,Good,1,0,0,0.108236,0.138471,0.126783,0.37349,Good,1,0,0,0.003123,0.004308,0.0087395,0.0161705,Good,1,0,0,0.594727,Good,1,0,0,0,N/A,0,0,0,28.16292,77.07054,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10222_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10223_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10223_Potholes.jpg
3+060,0,0,0,0,N/A,0,0,0,0.020117,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.116426,0.155234,0.120408,0.392068,Good,1,0,0,0.00383,0.005928,0.0072506,0.0170086,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16283,77.07053,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10253_Potholes.jpg
3+070,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.015434,Good,1,0,0,0.129216,0.150737,0.136643,0.416596,Good,1,0,0,0.002806,0.002508,0.0081304,0.0134444,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16274,77.07052,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10265_Patch_work.jpg
3+080,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145189,0.138966,0.134212,0.418367,Good,1,0,0,0.001634,0.003125,0.0075804,0.0123394,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16265,77.07051,
3+090,0,0,0,0,N/A,0,0,0,0.216235,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.134865,0.154086,0.138189,0.42714,Good,1,0,0,0.004121,0.002807,0.0070927,0.0140207,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16256,77.0705,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10311_Potholes.jpg
3+100,0,0,0,0,N/A,0,0,0,0.205293,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.095834,0.162032,0.120703,0.378569,Good,1,0,0,0.004445,0.003118,0.007277,0.01484,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16247,77.07049,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10353_Potholes.jpg
3+110,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.015441,Good,1,0,0,0.110199,0.153486,0.078393,0.342078,Good,1,0,0,0.004284,0.003102,0.0063468,0.0137328,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16238,77.07047,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10367_Patch_work.jpg
3+120,0,0,0,0,N/A,0,0,0,0.01664,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.113375,0.141567,0.093746,0.348688,Good,1,0,0,0.002816,0.004573,0.0065172,0.0139062,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16229,77.07046,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10387_Potholes.jpg
3+130,0,0,0,0,N/A,0,0,0,0.231028,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.122046,0.158028,0.10237,0.382444,Good,1,0,0,0.003686,0.004121,0.0050219,0.0128289,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1622,77.07045,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10417_Potholes.jpg
3+140,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.084804,0.144761,0.059742,0.289307,Good,1,0,0,0.003566,0.002816,0.0053251,0.0117071,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16211,77.07044,
3+150,0,0,0,0,N/A,0,0,0,0.013793,Good,1,0,0,0,0,N/A,0.020046,Good,1,0,0,0.120656,0.155961,0.093251,0.369868,Good,1,0,0,0.003555,0.00311,0.0035506,0.0102156,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16202,77.07043,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10451_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10469_Patch_work.jpg
3+160,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.096882,0.125319,0.050844,0.273045,Good,1,0,0,0.005026,0.002512,0.0071082,0.0146462,Good,1,0,0,1.215292,Fair,0,1,0,0,N/A,0,0,0,28.16193,77.07042,
3+170,0,0,0,0,N/A,0,0,0,0.076931,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.100874,0.099506,0.04115,0.24153,Good,1,0,0,0.003836,0.005209,0.007411,0.016456,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16185,77.0704,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10495_Potholes.jpg
3+180,0,0,0,0,N/A,0,0,0,0.125393,Fair,0,1,0,0,3.594505,Good,0,N/A,0,0,0,0.082774,0.143597,0.029101,0.255472,Good,1,0,0,0.006051,0.005032,0.0090122,0.0200952,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16176,77.07039,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10534_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10537_Potholes.jpg
3+190,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.084742,0.090628,0.088082,0.263452,Good,1,0,0,0.006843,0.004601,0.0099602,0.0214042,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16167,77.07037,
3+200,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.981741,Good,0,N/A,0,0,0,0.109893,0.116608,0.004178,0.230679,Good,1,0,0,0.003706,0.004006,0.0080315,0.0157435,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16158,77.07035,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10569_Shoving.jpg
3+210,0,0,0,0,N/A,0,0,0,0.028852,Good,1,0,0,0,2.523746,Good,0,N/A,0,0,0,0.088099,0.142283,0.009647,0.240029,Good,1,0,0,0.004595,0.005623,0.0078569,0.0180749,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16149,77.07034,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10594_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10600_Shoving.jpg
3+220,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.068238,0.145104,0.009957,0.223299,Good,1,0,0,0.004296,0.004328,0.0078807,0.0165047,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1614,77.07033,
3+230,0,0,0,0,N/A,0,0,0,0.014799,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.071829,0.141719,0.0311,0.244648,Good,1,0,0,0.008589,0.004292,0.0097803,0.0226613,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16131,77.07031,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10629_Potholes.jpg
3+240,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.086226,0.128587,0.068418,0.283231,Good,1,0,0,0.007867,0.00459,0.0066719,0.0191289,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16122,77.0703,
3+250,0,0,0,0,N/A,0,0,0,0.024509,Good,1,0,0,0,0.869779,Good,0,N/A,0,0,0,0.080202,0.114878,0.035841,0.230921,Good,1,0,0,0.009919,0.005938,0.0080057,0.0238627,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16113,77.07029,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10667_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10680_Shoving.jpg
3+260,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.067852,0.096612,0.01703,0.181494,Good,1,0,0,0.003713,0.004593,0.0075526,0.0158586,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16104,77.07028,
3+270,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.099042,Good,0.167295,Good,1,0,0,0.062567,0.123948,0.073366,0.259881,Good,1,0,0,0.009662,0.005461,0.0100862,0.0252092,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16095,77.07027,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10716_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10717_Patch_work.jpg
3+280,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.091931,0.121493,0.092709,0.306133,Good,1,0,0,0.001927,0.004447,0.0066639,0.0130379,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16086,77.07026,
3+290,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.934986,Good,0,N/A,0,0,0,0.060689,0.106479,0.035302,0.20247,Good,1,0,0,0.005206,0.004295,0.0079876,0.0174886,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16077,77.07025,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10746_Shoving.jpg
3+300,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.104716,Good,1,0,0,0.07349,0.122634,0.054394,0.250518,Good,1,0,0,0.00489,0.004303,0.0072506,0.0164436,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16068,77.07024,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10774_Patch_work.jpg
3+310,0,0,0,0,N/A,0,0,0,0.049738,Good,1,0,0,0,2.774661,Good,0,N/A,0,0,0,0.07838,0.122006,0.088592,0.288978,Good,1,0,0,0.009336,0.005909,0.0085671,0.0238121,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16059,77.07023,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10784_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10785_Shoving.jpg
3+320,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.10873,0.116635,0.077029,0.302394,Good,1,0,0,0.010405,0.006384,0.0087566,0.0255456,Good,1,0,0,0.13061,Good,1,0,0,0,N/A,0,0,0,28.1605,77.07023,
3+330,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.096809,Good,0,N/A,0,0,0,0.117184,0.123845,0.083664,0.324693,Good,1,0,0,0.015955,0.009132,0.0103573,0.0354443,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16041,77.07022,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10815_Shoving.jpg
3+340,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,8.795832,Fair,0,N/A,0,0,0,0.118187,0.117355,0.086149,0.321691,Good,1,0,0,0.015043,0.008837,0.0100527,0.0339327,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16032,77.0702,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10845_Shoving.jpg
3+350,0,0,0,0,N/A,0,0,0,0.02474,Good,1,0,0,0,0,N/A,1.185623,Fair,0,1,0,0.118022,0.115214,0.108779,0.342015,Good,1,0,0,0.0052,0.007548,0.0108315,0.0235795,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16023,77.0702,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10850_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10862_Patch_work.jpg
3+360,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,10.90188,Poor,0,N/A,0,0,0,0.117382,0.120468,0.109462,0.347312,Good,1,0,0,0.010132,0.008027,0.0096396,0.0277986,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16014,77.07019,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10876_Shoving.jpg
3+370,0.155612,0,0,0.155612,Good,1,0,0,0.030354,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.108807,0.112116,0.099322,0.320245,Good,1,0,0,0.006371,0.008134,0.009465,0.02397,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.16005,77.07018,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10885_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10887_Alligator_crack.jpg
3+380,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.401054,Good,0.217676,Good,1,0,0,0.112483,0.120775,0.10106,0.334318,Good,1,0,0,0.007535,0.006982,0.0090395,0.0235565,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15996,77.07017,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10908_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10908_Shoving.jpg
3+390,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.084869,0.114383,0.092607,0.291859,Good,1,0,0,0.007,0.005806,0.0104295,0.0232355,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15987,77.07016,
3+400,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.210437,Good,0,N/A,0,0,0,0.083366,0.123248,0.06691,0.273524,Good,1,0,0,0.009121,0.005606,0.0095903,0.0243173,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15978,77.07015,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10946_Shoving.jpg
3+410,0,0,0,0,N/A,0,0,0,0.238333,Fair,0,1,0,0,0,N/A,1.55951,Fair,0,1,0,0.104434,0.121027,0.046087,0.271548,Good,1,0,0,0.008319,0.00907,0.0111514,0.0285404,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15969,77.07014,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10958_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10960_Potholes.jpg
3+420,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.280542,Good,0,N/A,0,0,0,0.098602,0.113809,0.042933,0.255344,Good,1,0,0,0.010357,0.006085,0.0087598,0.0252018,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1596,77.07013,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_10982_Shoving.jpg
3+430,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.081866,0.103724,0.071701,0.257291,Good,1,0,0,0.003999,0.005043,0.0066696,0.0157116,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15951,77.07012,
3+440,0.259817,0,0,0.259817,Good,1,0,0,0,N/A,0,0,0,0,1.205227,Good,0,N/A,0,0,0,0.078245,0.080842,0.082105,0.241192,Good,1,0,0,0.007526,0.003382,0.0061935,0.0171015,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15942,77.07011,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11015_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11016_Alligator_crack.jpg
3+450,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.134918,Good,1,0,0,0.069733,0.109601,0.087958,0.267292,Good,1,0,0,0.004571,0.003105,0.005753,0.013429,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15933,77.0701,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11027_Patch_work.jpg
3+460,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.162704,Good,0,N/A,0,0,0,0.086267,0.102547,0.077729,0.266543,Good,1,0,0,0.005614,0.003397,0.0054632,0.0144742,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15924,77.0701,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11048_Shoving.jpg
3+470,0,0,0,0,N/A,0,0,0,0.271289,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.075611,0.099682,0.005936,0.181229,Good,1,0,0,0.007981,0.003863,0.0057886,0.0176326,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15916,77.07009,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11058_Potholes.jpg
3+480,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.059889,0.101776,0.040038,0.201703,Good,1,0,0,0.005322,0.003866,0.0043018,0.0134898,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15906,77.07007,
3+490,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.08733,0.094099,0.018724,0.200153,Good,1,0,0,0.005321,0.002652,0.0044296,0.0124026,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15897,77.07007,
3+500,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.064378,0.096534,0.073907,0.234819,Good,1,0,0,0.001921,0.001768,0.0044349,0.0081239,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15888,77.07006,
3+510,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.09402,Good,0,N/A,0,0,0,0.082698,0.10049,0.086591,0.269779,Good,1,0,0,0.002375,0.002369,0.0051739,0.0099179,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15879,77.07005,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11128_Shoving.jpg
3+520,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.098156,0.089314,0.098078,0.285548,Good,1,0,0,0.010052,0.005181,0.0065245,0.0217575,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1587,77.07004,
3+530,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.060432,0.102223,0.089883,0.252538,Good,1,0,0,0.008736,0.005198,0.0054959,0.0194299,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15862,77.07003,
3+540,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.054748,0.101189,0.080881,0.236818,Good,1,0,0,0.007442,0.003998,0.0041519,0.0155919,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15852,77.07002,
3+550,0.357856,0,0,0.357856,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.081009,0.103961,0.079389,0.264359,Good,1,0,0,0.004438,0.005044,0.0066819,0.0161639,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15843,77.07001,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11198_Alligator_crack.jpg
3+560,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.098369,0.105705,0.077259,0.281333,Good,1,0,0,0.002807,0.002516,0.005009,0.010332,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15835,77.07,
3+570,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.035282,Good,1,0,0,0.052287,0.110679,0.095948,0.258914,Good,1,0,0,0.0015,0.002375,0.0043071,0.0081821,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15825,77.06999,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11224_Patch_work.jpg
3+580,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.063174,0.095496,0.078674,0.237344,Good,1,0,0,0.003107,0.00252,0.0044363,0.0100633,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15816,77.06998,
3+590,0,0,0,0,N/A,0,0,0,0.011194,Good,1,0,0,0,3.819101,Good,0.505312,Good,1,0,0,0.092754,0.108132,0.09351,0.294396,Good,1,0,0,0.00179,0.002971,0.0056369,0.0103979,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15808,77.06997,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11256_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11259_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11259_Potholes.jpg
3+600,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.087781,0.10895,0.076956,0.273687,Good,1,0,0,0.007856,0.00371,0.0074343,0.0190003,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15799,77.06995,
3+610,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.843263,Good,0.101459,Good,1,0,0,0.116199,0.101973,0.063546,0.281718,Good,1,0,0,0.003563,0.005357,0.0054984,0.0144184,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1579,77.06994,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11287_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11293_Patch_work.jpg
3+620,0,0,0,0,N/A,0,0,0,0.021659,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.080754,0.112649,0.032637,0.22604,Good,1,0,0,0.010822,0.00281,0.0060796,0.0197116,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15781,77.06993,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11303_Potholes.jpg
3+630,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.410541,Good,0,N/A,0,0,0,0.07378,0.087744,0.034156,0.19568,Good,1,0,0,0.008888,0.005362,0.0050452,0.0192952,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.15772,77.06992,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_11320_Shoving.jpg
